name, url, language, country
Speed Dreams Community, http://community.speed-dreams.org/feed.php, en-US, Worldwide
Speed Dreams Community - New Topics, http://community.speed-dreams.org/feed.php?mode=topics, en-US, Worldwide
VDrift Forums, https://vdrift.net/Forum/syndication.php?type=atom1.0, en-US, Worldwide
GamingOnLinux, https://www.gamingonlinux.com/forum_rss.php, en-US, Worldwide
