name, url, language, country
archives.anonradio.net - no voip, http://triapul.cz/feed/anonradio_novoip.xml, en-US, Worldwide
archives.anonradio.net, http://triapul.cz/feed/anonradio.xml, en-US, Worldwide
// aNONradio //, https://anonradio.net/feed/, en-US, Worldwide
