name, url, language, country
Funkwhale, https://blog.funkwhale.audio/feeds/all.atom.xml, en-US, Worldwide
Agate Blue, https://agate.blue/feed.xml, fr-FR, France
incompetech, https://incompetech.com/wordpress/feed/, en-US, Worldwide
Immortal Guardian, https://www.immortalguardian.net/blog-feed.xml, en-US, United States
33 & West, https://www.33andwest.com/blog-feed.xml, en-US, United States
