name, url, language, country
skroll, https://git.2f30.org/skroll/atom.xml, en-US, Worldwide
buzz, https://git.2f30.org/buzz/atom.xml, en-US, Worldwide
sscall, https://git.2f30.org/sscall/atom.xml, en-US, Worldwide
MOC - music on console, http://moc.daper.net/node/feed, en-US, New Zealand
