name, url, language, country
NixOS, https://nixos.org/blog/announcements-rss.xml, en-US, United States
ReactOS, https://reactos.org/index.xml, en-US, Germany
Salix OS, https://forum.salixos.org/app.php/feed/news, en-US, Greece
postmarketOS, https://postmarketos.org/blog/feed.atom, en-US, Germany
cynix, https://git.2f30.org/cynix/atom.xml, en-US, Worldwide
Replicant, https://blog.replicant.us/feed/, en-US, United States
Sailfish OS, https://sailfishos.org/feed/, en-US, Finland
